ISIN,BID,ASK,Valid
XS2570194113,84.4764,85.2964,invalide
XS2570194899,100.03,102.03,valide
XS2570194899,73.0219,74.4819,invalide
XS2570290697,99.57,101.57,valide
XS2570290697,73.6818,75.1618,invalide
XS2570763263,99.81,100.81,valide
XS2570763263,120.7701,121.9801,invalide
XS2571803100,103.67,105.67,valide
XS2571803100,125.4407,127.8607,invalide
XS2571923858,99.57,101.57,valide
XS2571923858,116.4969,118.8369,invalide
XS2574389610,103.2,105.2,valide
XS2574389610,95.976,97.836,invalide
XS2575270850,100.3,101.3,valide
XS2575270850,87.261,88.131,invalide
XS2575505750,114.28,115.28,valide
XS2575505750,92.5668,93.3768,invalide
XS2575505834,112.06,113.06,valide
XS2575505834,107.5776,108.5376,invalide
XS2575521526,101.1,102.1,valide
XS2575521526,98.067,99.037,invalide
XS2575529859,106.79,107.79,valide
XS2575529859,102.5184,103.4784,invalide
XS2575529933,107.26,108.26,valide
XS2575529933,93.3162,94.1862,invalide
XS2575530279,100.84,101.84,valide
XS2575530279,127.0584,128.3184,invalide
XS2575530352,102.22,103.22,valide
XS2575530352,110.3976,111.4776,invalide
XS2575530436,101.76,102.76,valide
XS2575530436,124.1472,125.3672,invalide
XS2575531590,100.36,101.36,valide
XS2575531590,84.3024,85.1424,invalide
XS2575532481,101.41,102.41,valide
XS2575532481,128.7907,130.0607,invalide
XS2575534693,75.28,76.28,valide
XS2575534693,84.3136,85.4336,invalide
XS2575535823,51.95,52.95,valide
XS2575535823,65.9765,67.2465,invalide
XS2575536128,100.86,101.86,valide
XS2575536128,97.8342,98.8042,invalide
XS2575583393,99.71,101.71,valide
XS2575583393,129.623,132.223,invalide
XS2576647916,78.9,79.90,valide
XS2576647916,73.377,74.307,invalide
XS2579911137,99.51,100.51,valide
XS2579911137,89.559,90.459,invalide
XS2579915476,102.47,104.47,valide
XS2579915476,133.211,135.811,invalide
XS2579916441,111.14,113.14,valide
XS2579916441,87.8006,89.3806,invalide
XS2579916870,111.35,113.35,valide
XS2579916870,115.804,117.884,invalide
XS2579917175,106.91,108.91,valide
XS2579917175,116.5319,118.7119,invalide
XS2579918579,104.06,105.06,valide
XS2579918579,119.669,120.819,invalide
XS2580013469,130.55,131.55,valide
XS2580013469,156.66,157.86,invalide
XS2580103534,78.7,79.7,valide
XS2580103534,57.451,58.181,invalide
XS2581410672,99.32,100.32,valide
XS2581410672,114.218,115.368,invalide
XS2581411647,101.81,102.81,valide
XS2581411647,71.267,71.967,invalide
XS2581425191,98.71,100.71,valide
XS2581425191,108.581,110.781,invalide
XS2581442527,104.61,105.61,valide
XS2581442527,75.3192,76.0392,invalide
XS2582870023,88.51,89.51,valide
XS2582870023,102.6716,103.8316,invalide
XS2584337005,81.81,82.81,valide
XS2584337005,92.4453,93.5753,invalide
XS2585445104,101.74,102.74,valide
XS2585445104,96.653,97.603,invalide
XS2585462885,93.47,94.47,valide
XS2585462885,83.1883,84.0783,invalide
XS2585484699,110.31,111.31,valide
XS2585484699,90.4542,91.2742,invalide
XS2586128337,98.66,99.66,valide
XS2586128337,85.8342,86.7042,invalide
XS2588848411,100.58,101.58,valide
XS2588848411,99.5742,100.5642,invalide
XS2591447441,101.63,102.63,valide
XS2591447441,71.141,71.841,invalide
XS2591461863,99.94,100.94,valide
XS2591461863,76.9538,77.7238,invalide
XS2591461947,100.85,101.85,valide
XS2591461947,94.799,95.739,invalide
XS2592842798,98.5,99.5,valide
XS2592842798,69.935,70.645,invalide
XS2592847243,99.82,100.82,valide
XS2592847243,81.8524,82.6724,invalide
XS2593167401,118.51,119.51,valide
XS2593167401,92.4378,93.2178,invalide
XS2593263978,46.22,47.22,valide
XS2593263978,34.2028,34.9428,invalide
XS2593340719,99.78,100.78,valide
XS2593340719,97.7844,98.7644,invalide
XS2593348456,43.36,44.36,valide
XS2593348456,31.2192,31.9392,invalide
XS2593372167,43.29,44.29,valide
XS2593372167,48.0519,49.1619,invalide
XS2593686186,105.66,106.66,valide
XS2593686186,107.7732,108.7932,invalide
XS2593724458,94.43,95.43,valide
XS2593724458,98.2072,99.2472,invalide
XS2596203849,110.69,111.69,valide
XS2596203849,83.0175,83.7675,invalide
XS2596501358,104.1,106.1,valide
XS2596501358,116.592,118.832,invalide
XS2596502679,105.79,106.79,valide
XS2596502679,123.7743,124.9443,invalide
XS2596503990,103.2,104.2,valide
XS2596503990,85.656,86.486,invalide
XS2597538482,99.79,101.79,valide
XS2597538482,129.727,132.327,invalide
XS2597987952,97.05,99.05,valide
XS2597987952,102.873,104.993,invalide
XS2598455728,110.97,111.97,valide
XS2598455728,125.3961,126.5261,invalide
XS2598463821,103.29,104.29,valide
XS2598463821,83.6649,84.4749,invalide
XS2598484231,113.09,114.09,valide
XS2598484231,87.0793,87.8493,invalide
XS2598486103,96.15,97.15,valide
XS2598486103,90.381,91.321,invalide
XS2599200198,76.55,77.55,valide
XS2599200198,83.4395,84.5295,invalide
XS2599202053,103.28,104.28,valide
XS2599202053,96.0504,96.9804,invalide
XS2599208928,102.06,103.06,valide
XS2599208928,76.545,77.295,invalide
XS2599303166,107.24,108.24,valide
XS2599303166,125.4708,126.6408,invalide
XS2599422255,72.36,73.36,valide
XS2599422255,74.5308,75.5608,invalide
XS2599458283,101.99,102.99,valide
XS2599458283,73.4328,74.1528,invalide
XS2599528671,94.1,95.1,valide
XS2599528671,121.389,122.679,invalide
XS2599660359,90.88,91.88,valide
XS2599660359,79.9744,80.8544,invalide
XS2600841519,94.91,95.91,valide
XS2600841519,70.2334,70.9734,invalide
XS2602744224,101.58,102.58,valide
XS2602744224,102.5958,103.6058,invalide
XS2604957121,102.98,103.98,valide
XS2604957121,86.5032,87.3432,invalide
XS2604958285,96.82,97.82,valide
XS2604958285,106.502,107.602,invalide
XS2604972351,92.9,93.9,valide
XS2604972351,106.835,107.985,invalide
XS2604983630,121.49,122.49,valide
XS2604983630,108.1261,109.0161,invalide
XS2605015770,94.86,95.86,valide
XS2605015770,93.9114,94.9014,invalide
XS2607551616,105.88,106.88,valide
XS2607551616,135.5264,136.8064,invalide
XS2607772899,106.53,107.53,valide
XS2607772899,74.571,75.271,invalide
XS2607863938,102.3,103.3,valide
XS2607863938,91.047,91.937,invalide
XS2607894149,110.56,111.56,valide
XS2607894149,143.728,145.028,invalide
XS2607928061,100.15,101.15,valide
XS2607928061,83.1245,83.9545,invalide
XS2607939696,73.48,74.48,valide
XS2607939696,95.524,96.824,invalide
XS2607940868,96.15,97.15,valide
XS2607940868,94.227,95.207,invalide
XS2607948259,104.33,105.33,valide
XS2607948259,101.2001,102.1701,invalide
XS2608715103,100.89,101.89,valide
XS2608715103,83.7387,84.5687,invalide
XS2608717497,103.48,104.48,valide
XS2608717497,106.5844,107.6144,invalide
XS2608718545,102.27,103.27,valide
XS2608718545,80.7933,81.5833,invalide
XS2608721846,103.74,105.74,valide
XS2608721846,89.2164,90.9364,invalide
XS2608729310,102.44,103.44,valide
XS2608729310,128.05,129.3,invalide
XS2608730326,102.26,103.26,valide
XS2608730326,119.6442,120.8142,invalide
XS2608731993,108.9,110.9,valide
XS2608731993,130.68,133.08,invalide
XS2608732702,103.09,104.09,valide
XS2608732702,126.8007,128.0307,invalide
XS2608734070,99.82,100.82,valide
XS2608734070,114.793,115.943,invalide
XS2608737099,87.13,89.13,valide
XS2608737099,78.417,80.217,invalide
XS2608738147,102.03,103.03,valide
XS2608738147,121.4157,122.6057,invalide
XS2608745944,103.37,104.37,valide
XS2608745944,113.707,114.807,invalide
XS2608956137,104.21,105.21,valide
XS2608956137,109.4205,110.4705,invalide
XS2610457611,102.93,103.93,valide
XS2610457611,120.4281,121.5981,invalide
XS2610795267,99.68,100.68,valide
XS2610795267,81.7376,82.5576,invalide
XS2610943552,104.2,105.2,valide
XS2610943552,110.452,111.512,invalide
XS2612115050,100.94,101.94,valide
XS2612115050,105.987,107.037,invalide
XS2612175203,109.85,110.85,valide
XS2612175203,128.5245,129.6945,invalide
XS2612221593,91.93,92.93,valide
XS2612221593,114.9125,116.1625,invalide
XS2612259726,93.53,94.53,valide
XS2612259726,102.883,103.983,invalide
XS2612759451,98.98,100.98,valide
XS2612759451,103.929,106.029,invalide
XS2616496670,94.1,95.1,valide
XS2616496670,95.041,96.051,invalide
XS2616835471,100.42,101.42,valide
XS2616835471,74.3108,75.0508,invalide
XS2616879172,100.94,101.94,valide
XS2616879172,109.0152,110.0952,invalide
XS2616967464,101.42,102.42,valide
XS2616967464,105.4768,106.5168,invalide
XS2617256735,106.69,107.69,valide
XS2617256735,119.4928,120.6128,invalide
XS2619400869,103.06,104.06,valide
XS2619400869,111.3048,112.3848,invalide
XS2619421782,100.29,101.29,valide
XS2619421782,87.2523,88.1223,invalide
XS2619459246,110.87,111.87,valide
XS2619459246,120.8483,121.9383,invalide
XS2619473585,101.13,102.13,valide
XS2619473585,110.2317,111.3217,invalide
XS2621984132,103.03,104.03,valide
XS2621984132,123.636,124.836,invalide
XS2622176399,99.98,100.98,valide
XS2622176399,120.9758,122.1858,invalide
XS2623732075,100.67,101.67,valide
XS2623732075,89.5963,90.4863,invalide
XS2623732158,100.91,101.91,valide
XS2623732158,105.9555,107.0055,invalide
XS2625087734,112.91,113.91,valide
XS2625087734,124.201,125.301,invalide
XS2625089276,112.28,113.28,valide
XS2625089276,139.2272,140.4672,invalide
XS2625089433,114.17,115.17,valide
XS2625089433,111.8866,112.8666,invalide
XS2625090449,84,85.00,valide
XS2625090449,74.76,75.65,invalide
XS2625091769,102.27,103.27,valide
XS2625091769,91.0203,91.9103,invalide
XS2625092064,100.05,101.05,valide
XS2625092064,76.038,76.798,invalide
XS2627125912,102.37,103.37,valide
XS2627125912,94.1804,95.1004,invalide
XS2628825940,96.81,97.81,valide
XS2628825940,104.5548,105.6348,invalide
XS2629563342,79.95,80.95,valide
XS2629563342,56.7645,57.4745,invalide
XS2629563698,95.13,96.13,valide
XS2629563698,69.4449,70.1749,invalide
XS2629659454,112.12,112.72,valide
XS2629659454,119.9684,120.6104,invalide
XS2629983391,93.92,94.92,valide
XS2629983391,66.6832,67.3932,invalide
XS2630502313,98.44,99.44,valide
XS2630502313,126.9876,128.2776,invalide
XS2630504442,99.23,100.23,valide
XS2630504442,119.076,120.276,invalide
XS2630504954,101.47,102.47,valide
XS2630504954,73.0584,73.7784,invalide
XS2630508781,102.86,103.86,valide
XS2630508781,132.6894,133.9794,invalide
XS2630508864,102.85,103.85,valide
XS2630508864,130.6195,131.8895,invalide
XS2630509599,107.4,108.4,valide
XS2630509599,135.324,136.584,invalide
XS2630510845,99.59,100.59,valide
XS2630510845,106.5613,107.6313,invalide
XS2630511223,100.97,101.97,valide
XS2630511223,107.0282,108.0882,invalide
XS2630585854,100.57,101.57,valide
XS2630585854,130.741,132.041,invalide
XS2630592041,100.79,101.79,valide
XS2630592041,124.9796,126.2196,invalide
XS2631051419,99.27,100.27,valide
XS2631051419,123.0948,124.3348,invalide
XS2631313124,92.95,93.95,valide
XS2631313124,108.7515,109.9215,invalide
XS2631344194,103.75,104.75,valide
XS2631344194,99.6,100.56,invalide
XS2631351058,58.45,59.45,valide
XS2631351058,46.1755,46.9655,invalide
XS2631364382,108.67,109.67,valide
XS2631364382,103.2365,104.1865,invalide
XS2631396152,105.51,106.51,valide
XS2631396152,136.1079,137.3979,invalide
XS2631877177,97.37,99.37,valide
XS2631877177,110.0281,112.2881,invalide
XS2632524117,106.42,108.42,valide
XS2632524117,119.1904,121.4304,invalide
XS2632532136,101.88,102.88,valide
XS2632532136,95.7672,96.7072,invalide
XS2632835208,100.59,101.59,valide
XS2632835208,128.7552,130.0352,invalide
XS2632844457,123.62,124.62,valide
XS2632844457,134.7458,135.8358,invalide
XS2632867409,96.43,97.43,valide
XS2632867409,75.2154,75.9954,invalide
XS2632904962,97.33,98.33,valide
XS2632904962,109.9829,111.1129,invalide
XS2632909094,92.7,93.7,valide
XS2632909094,78.795,79.645,invalide
XS2632910936,98.09,99.09,valide
XS2632910936,73.5675,74.3175,invalide
XS2634599208,95.47,97.47,valide
XS2634599208,86.8777,88.6977,invalide
XS2637281143,102.69,103.69,valide
XS2637281143,113.9859,115.0959,invalide
XS2638646203,95.51,96.51,valide
XS2638646203,85.959,86.859,invalide
XS2638646468,103.05,104.05,valide
XS2638646468,80.379,81.159,invalide
XS2638652193,108.84,109.84,valide
XS2638652193,115.3704,116.4304,invalide
XS2638665252,102.04,103.04,valide
XS2638665252,79.5912,80.3712,invalide
XS2640980681,86.67,87.67,valide
XS2640980681,105.7374,106.9574,invalide
XS2641286336,99.76,100.76,valide
XS2641286336,95.7696,96.7296,invalide
XS2641291336,103.26,104.26,valide
XS2641291336,93.9666,94.8766,invalide
XS2642240399,106.63,107.63,valide
XS2642240399,81.0388,81.7988,invalide
XS2643910594,101.84,102.84,valide
XS2643910594,79.4352,80.2152,invalide
XS2647398291,102.78,103.78,valide
XS2647398291,83.2518,84.0618,invalide
XS2647410765,-0.33,0.67,valide
XS2647410765,-0.3366,0.6834,invalide
XS2648388945,102.43,103.43,valide
XS2648388945,125.9889,127.2189,invalide
XS2649850059,97.88,98.88,valide
XS2649850059,116.4772,117.6672,invalide
XS2650775443,100.81,101.81,valide
XS2650775443,117.9477,119.1177,invalide
XS2650808558,92.38,93.38,valide
XS2650808558,108.0846,109.2546,invalide
XS2650832939,99.92,100.92,valide
XS2650832939,79.936,80.736,invalide
XS2651657707,103.1,104.1,valide
XS2651657707,106.193,107.223,invalide
XS2653230222,96.89,97.89,valide
XS2653230222,87.201,88.101,invalide
XS2653391073,84.89,85.89,valide
XS2653391073,67.912,68.712,invalide
XS2653423967,100.36,101.36,valide
XS2653423967,77.2772,78.0472,invalide
XS2653424007,100.31,101.31,valide
XS2653424007,114.3534,115.4934,invalide
XS2653466008,99.97,100.97,valide
XS2653466008,93.9718,94.9118,invalide
XS2653467154,100.47,101.47,valide
XS2653467154,130.611,131.911,invalide
XS2653468392,100.11,101.11,valide
XS2653468392,107.1177,108.1877,invalide
XS2653474010,99.59,100.59,valide
XS2653474010,105.5654,106.6254,invalide
XS2653905526,90.8,91.8,valide
XS2653905526,99.88,100.98,invalide
XS2653957832,111.73,112.73,valide
XS2653957832,131.8414,133.0214,invalide
XS2653957915,107.03,108.03,valide
XS2653957915,93.1161,93.9861,invalide
XS2653965850,101.17,102.17,valide
XS2653965850,96.1115,97.0615,invalide
XS2654115174,101.66,102.66,valide
XS2654115174,79.2948,80.0748,invalide
XS2654182877,104.16,105.16,valide
XS2654182877,77.0784,77.8184,invalide
XS2655034622,94.25,95.25,valide
XS2655034622,70.6875,71.4375,invalide
XS2656185373,100.89,101.89,valide
XS2656185373,90.801,91.701,invalide
XS2656185704,106.27,107.27,valide
XS2656185704,117.9597,119.0697,invalide
XS2656186009,83.37,84.37,valide
XS2656186009,105.0462,106.3062,invalide
XS2656186181,83.4,84.4,valide
XS2656186181,103.416,104.656,invalide
XS2656187239,99.57,100.57,valide
XS2656187239,75.6732,76.4332,invalide
XS2656190456,99.98,100.98,valide
XS2656190456,71.9856,72.7056,invalide
XS2656190530,100.15,101.15,valide
XS2656190530,97.1455,98.1155,invalide
XS2658312819,103.85,104.85,valide
XS2658312819,91.388,92.268,invalide
XS2658396903,104.68,105.68,valide
XS2658396903,90.0248,90.8848,invalide
XS2658400606,102.04,103.04,valide
XS2658400606,117.346,118.496,invalide
XS2662054654,97.66,98.66,valide
XS2662054654,122.075,123.325,invalide
XS2662164164,99.55,100.55,valide
XS2662164164,92.5815,93.5115,invalide
XS2662164594,100.2,101.20,valide
XS2662164594,104.208,105.248,invalide
XS2662208805,99.7,100.7,valide
XS2662208805,95.712,96.672,invalide
XS2663000938,109.94,111.94,valide
XS2663000938,126.431,128.731,invalide
XS2663046501,92.89,93.89,valide
XS2663046501,77.0987,77.9287,invalide
XS2663109606,82.69,83.69,valide
XS2663109606,98.4011,99.5911,invalide
XS2663294580,95.55,96.55,valide
XS2663294580,107.9715,109.1015,invalide
XS2663300577,95.09,96.09,valide
XS2663300577,108.4026,109.5426,invalide
XS2663790728,101.62,102.62,valide
XS2663790728,112.7982,113.9082,invalide
XS2664574055,84.35,85.35,valide
XS2664574055,78.4455,79.3755,invalide
XS2668240091,101.33,102.33,valide
XS2668240091,121.596,122.796,invalide
XS2669260064,76.81,77.81,valide
XS2669260064,60.6799,61.4699,invalide
XS2669789955,103.82,104.82,valide
XS2669789955,125.6222,126.8322,invalide
XS2669944436,101.79,102.79,valide
XS2669944436,117.0585,118.2085,invalide
XS2671218183,102.34,103.34,valide
XS2671218183,71.638,72.338,invalide
XS2671220833,93.58,94.58,valide
XS2671220833,98.259,99.309,invalide
XS2671229206,104.1,105.1,valide
XS2671229206,118.674,119.814,invalide
XS2671241912,104.15,105.15,valide
XS2671241912,92.6935,93.5835,invalide
XS2671245236,100.72,101.72,valide
XS2671245236,83.5976,84.4276,invalide
XS2671785421,102.19,103.19,valide
XS2671785421,108.3214,109.3814,invalide
XS2671884166,97.49,98.49,valide
XS2671884166,77.0171,77.8071,invalide
XS2673664970,99.16,100.16,valide
XS2673664970,90.2356,91.1456,invalide
XS2674273649,98.4,100.4,valide
XS2674273649,112.176,114.456,invalide
XS2674277475,101.44,102.44,valide
XS2674277475,113.6128,114.7328,invalide
XS2674318170,96.06,97.06,valide
XS2674318170,96.06,97.06,invalide
XS2674318337,94.77,95.77,valide
XS2674318337,94.77,95.77,invalide
XS2674670646,4.78,5.28,valide
XS2674670646,5.4492,6.0192,invalide
XS2676437929,97.82,98.82,valide
XS2676437929,100.7546,101.7846,invalide
XS2676607430,99.78,100.78,valide
XS2676607430,123.7272,124.9672,invalide
XS2676617587,98.99,99.99,valide
XS2676617587,81.1718,81.9918,invalide
XS2677106515,104.43,105.43,valide
XS2677106515,82.4997,83.2897,invalide
XS2677113487,85.04,86.04,valide
XS2677113487,96.9456,98.0856,invalide
XS2677124252,100.59,101.59,valide
XS2677124252,93.5487,94.4787,invalide
XS2678835484,101.06,102.06,valide
XS2678835484,85.901,86.751,invalide
XS2678848974,102.96,103.96,valide
XS2678848974,77.22,77.97,invalide
XS2678855086,101.71,102.71,valide
XS2678855086,106.7955,107.8455,invalide
XS2680099574,100.2,101.2,valide
XS2680099574,113.226,114.356,invalide
XS2682719880,93.16,94.16,valide
XS2682719880,92.2284,93.2184,invalide
XS2682811265,103.36,104.36,valide
XS2682811265,96.1248,97.0548,invalide
XS2682877100,103.14,104.14,valide
XS2682877100,88.7004,89.5604,invalide
XS2682893487,121.15,122.15,valide
XS2682893487,142.957,144.137,invalide
XS2684466217,95.11,96.11,valide
XS2684466217,71.3325,72.0825,invalide
XS2684468775,100.71,101.71,valide
XS2684468775,100.71,101.71,invalide
XS2687212154,100.83,101.83,valide
XS2687212154,74.6142,75.3542,invalide
XS2688585129,104.34,105.34,valide
XS2688585129,73.038,73.738,invalide
XS2688621296,96.14,97.14,valide
XS2688621296,70.1822,70.9122,invalide
XS2688658371,100.14,101.14,valide
XS2688658371,84.1176,84.9576,invalide
XS2688661243,96.36,97.36,valide
XS2688661243,90.5784,91.5184,invalide
XS2688665319,100,101,valide
XS2688665319,83,83.83,invalide
XS2688703854,98.14,99.14,valide
XS2688703854,110.8982,112.0282,invalide
XS2688759641,105.08,106.08,valide
XS2688759641,85.1148,85.9248,invalide
XS2688794556,92.05,93.05,valide
XS2688794556,90.209,91.189,invalide
XS2688797906,96.82,97.82,valide
XS2688797906,99.7246,100.7546,invalide
XS2688802169,100.97,101.97,valide
XS2688802169,78.7566,79.5366,invalide
XS2688815732,95.71,96.71,valide
XS2688815732,72.7396,73.4996,invalide
XS2688815815,102.63,103.63,valide
XS2688815815,81.0777,81.8677,invalide
XS2688829873,105.02,106.02,valide
XS2688829873,77.7148,78.4548,invalide
XS2688842116,99.4,100.4,valide
XS2688842116,122.262,123.492,invalide
XS2688844757,103.82,104.82,valide
XS2688844757,128.7368,129.9768,invalide
XS2688859276,101.77,102.77,valide
XS2688859276,120.0886,121.2686,invalide
XS2688865679,102.57,103.57,valide
XS2688865679,83.0817,83.8917,invalide
XS2688915441,104.41,105.41,valide
XS2688915441,83.528,84.328,invalide
XS2688956478,97.22,98.22,valide
XS2688956478,81.6648,82.5048,invalide
XS2689015746,100.92,101.92,valide
XS2689015746,77.7084,78.4784,invalide
XS2689068273,102.37,103.37,valide
XS2689068273,132.0573,133.3473,invalide
XS2691789734,110.86,111.86,valide
XS2691789734,97.5568,98.4368,invalide
XS2691903962,98.3,99.3,valide
XS2691903962,122.875,124.125,invalide
XS2691911981,98.86,99.86,valide
XS2691911981,118.632,119.832,invalide
XS2691955681,102.19,103.19,valide
XS2691955681,111.3871,112.4771,invalide
XS2692105674,104.31,105.31,valide
XS2692105674,118.9134,120.0534,invalide
XS2692160349,114.68,115.68,valide
XS2692160349,115.8268,116.8368,invalide
XS2692164093,110.82,111.82,valide
XS2692164093,107.4954,108.4654,invalide
XS2692175701,104.94,105.94,valide
XS2692175701,131.175,132.425,invalide
XS2692213056,107.66,108.66,valide
XS2692213056,82.8982,83.6682,invalide
XS2692456549,103.06,104.06,valide
XS2692456549,76.2644,77.0044,invalide
XS2694038881,99.96,100.96,valide
XS2694038881,74.97,75.72,invalide
XS2695490172,98.4,99.4,valide
XS2695490172,70.848,71.568,invalide
XS2695505110,96.74,97.74,valide
XS2695505110,79.3268,80.1468,invalide
XS2695595608,100.7,101.7,valide
XS2695595608,71.497,72.207,invalide
XS2695885942,99.54,100.54,valide
XS2695885942,78.6366,79.4266,invalide
XS2695909122,99.67,100.67,valide
XS2695909122,113.6238,114.7638,invalide
XS2695914122,98.11,99.11,valide
XS2695914122,99.0911,100.1011,invalide
XS2695932702,99.09,100.09,valide
XS2695932702,119.8989,121.1089,invalide
XS2696025977,102.09,103.09,valide
XS2696025977,104.1318,105.1518,invalide
XS2696231104,94.6,95.6,valide
XS2696231104,91.762,92.732,invalide
XS2696231369,96.83,97.83,valide
XS2696231369,101.6715,102.7215,invalide
XS2696241590,96.76,97.76,valide
XS2696241590,67.732,68.432,invalide
XS2696244263,96.62,97.62,valide
XS2696244263,67.634,68.334,invalide
XS2696279723,97.42,99.42,valide
XS2696279723,123.7234,126.2634,invalide
XS2698051617,104.09,105.09,valide
XS2698051617,119.7035,120.8535,invalide
XS2699160953,106.14,107.14,valide
XS2699160953,84.912,85.712,invalide
XS2700581833,99.03,100.03,valide
XS2700581833,108.933,110.033,invalide
XS2700582054,94.64,95.64,valide
XS2700582054,111.6752,112.8552,invalide
XS2700591550,96.4,97.4,valide
XS2700591550,86.76,87.66,invalide
XS2700591634,98.23,99.23,valide
XS2700591634,74.6548,75.4148,invalide
XS2700628220,101.47,102.47,valide
XS2700628220,129.8816,131.1616,invalide
XS2700633816,97.85,98.85,valide
XS2700633816,73.3875,74.1375,invalide
XS2700638021,100.11,101.11,valide
XS2700638021,93.1023,94.0323,invalide
XS2700638450,96.69,97.69,valide
XS2700638450,96.69,97.69,invalide
XS2700672632,97.94,98.94,valide
XS2700672632,125.3632,126.6432,invalide
XS2700685618,96.8,97.8,valide
XS2700685618,101.64,102.69,invalide
XS2700686343,97.6,98.6,valide
XS2700686343,80.032,80.852,invalide
XS2701359353,93.09,94.09,valide
XS2701359353,84.7119,85.6219,invalide
XS2701365756,98.68,99.68,valide
XS2701365756,108.548,109.648,invalide
XS2702961579,94.8,95.8,valide
XS2702961579,115.656,116.876,invalide
XS2702964599,91.13,92.13,valide
XS2702964599,71.9927,72.7827,invalide
XS2702966610,90.11,91.11,valide
XS2702966610,89.2089,90.1989,invalide
XS2702972006,92.69,93.69,valide
XS2702972006,101.959,103.059,invalide
XS2704570709,99.41,100.41,valide
XS2704570709,106.3687,107.4387,invalide
XS2704595284,106.87,107.87,valide
XS2704595284,74.809,75.509,invalide
XS2705259468,98.02,99.02,valide
XS2705259468,87.2378,88.1278,invalide
XS2706570442,101.93,102.93,valide
XS2706570442,114.1616,115.2816,invalide
XS2706571416,98.13,99.13,valide
XS2706571416,76.5414,77.3214,invalide
XS2706620726,101.28,102.28,valide
XS2706620726,117.4848,118.6448,invalide
XS2706625105,96.44,97.44,valide
XS2706625105,119.5856,120.8256,invalide
XS2706625287,98.31,99.31,valide
XS2706625287,82.5804,83.4204,invalide
XS2706673840,97.84,98.84,valide
XS2706673840,110.5592,111.6892,invalide
XS2707296062,106.08,107.08,valide
XS2707296062,98.6544,99.5844,invalide
XS2708270801,105.06,106.06,valide
XS2708270801,111.3636,112.4236,invalide
XS2708270983,102.23,103.23,valide
XS2708270983,96.0962,97.0362,invalide
XS2708271015,103.57,104.57,valide
XS2708271015,78.7132,79.4732,invalide
XS2708271288,100.68,101.68,valide
XS2708271288,84.5712,85.4112,invalide
XS2708276675,99.36,100.36,valide
XS2708276675,120.2256,121.4356,invalide
XS2708277053,100.76,101.76,valide
XS2708277053,75.57,76.32,invalide
XS2708278531,100.79,102.79,valide
XS2708278531,129.0112,131.5712,invalide
XS2708280198,101.43,102.43,valide
XS2708280198,123.7446,124.9646,invalide
XS2708283614,97.94,98.94,valide
XS2708283614,99.8988,100.9188,invalide
XS2708283705,97.83,98.83,valide
XS2708283705,109.5696,110.6896,invalide
XS2708286716,100.59,101.59,valide
XS2708286716,103.6077,104.6377,invalide
XS2708291633,102.98,103.98,valide
XS2708291633,98.8608,99.8208,invalide
XS2708307900,97.52,98.52,valide
XS2708307900,73.14,73.89,invalide
XS2709280486,96.82,97.82,valide
XS2709280486,125.866,127.166,invalide
XS2709294511,98.98,99.98,valide
XS2709294511,106.8984,107.9784,invalide
XS2709324367,94.45,95.45,valide
XS2709324367,91.6165,92.5865,invalide
XS2709749613,102.34,103.34,valide
XS2709749613,71.638,72.338,invalide
XS2711133079,83.24,85.24,valide
XS2711133079,105.7148,108.2548,invalide
XS2712743603,107.55,108.55,valide
XS2712743603,94.644,95.524,invalide
XS2714112609,93.67,94.67,valide
XS2714112609,91.7966,92.7766,invalide
XS2714429128,101,102,valide
XS2714429128,103.02,104.04,invalide
XS2716098178,100.37,101.37,valide
XS2716098178,82.3034,83.1234,invalide
XS2716242040,96.21,97.21,valide
XS2716242040,120.2625,121.5125,invalide
XS2716252353,101.11,102.11,valide
XS2716252353,100.0989,101.0889,invalide
XS2716889899,100.68,101.68,valide
XS2716889899,104.7072,105.7472,invalide
XS2716934943,100.33,101.33,valide
XS2716934943,85.2805,86.1305,invalide
XS2716935320,102.98,103.98,valide
XS2716935320,76.2052,76.9452,invalide
XS2716966127,101.57,102.57,valide
XS2716966127,115.7898,116.9298,invalide
XS2717427038,100.06,101.06,valide
XS2717427038,78.0468,78.8268,invalide
XS2717427467,104.36,105.36,valide
XS2717427467,74.0956,74.8056,invalide
XS2717427541,101.21,102.21,valide
XS2717427541,95.1374,96.0774,invalide
XS2717999937,100.38,101.38,valide
XS2717999937,78.2964,79.0764,invalide
XS2719132578,98.3,99.3,valide
XS2719132578,98.3,99.3,invalide
XS2720116057,101.57,103.57,valide
XS2720116057,83.2874,84.9274,invalide
XS2720121727,103.5,104.5,valide
XS2720121727,122.13,123.31,invalide
XS2720234504,98.46,99.46,valide
XS2720234504,111.2598,112.3898,invalide
XS2720234769,97.97,98.97,valide
XS2720234769,107.767,108.867,invalide
XS2720234843,97.01,99.01,valide
XS2720234843,74.6977,76.2377,invalide
XS2720255178,98.21,99.21,valide
XS2720255178,104.1026,105.1626,invalide
XS2721065410,103.01,104.01,valide
XS2721065410,103.01,104.01,invalide
XS2721104680,103.38,104.38,valide
XS2721104680,126.1236,127.3436,invalide
XS2722423055,1113.3,1114.3,valide
XS2722423055,779.31,780.01,invalide
XS2722427551,1033.4,1034.4,valide
XS2722427551,981.73,982.68,invalide
XS2722464919,96.77,97.77,valide
XS2722464919,102.5762,103.6362,invalide
