ISIN,BID,ASK,Valid
CH1104886655,80.07,81.07,valide
CH1104886655,80.06,81.06,valide
CH1104886655,102.592,103.872,invalide
CH1104886655,87.3635,88.4535,invalide
CH1104886655,92.1725,93.3225,invalide
CH1104886655,78.547,79.527,invalide
CH1104886655,89.768,90.888,invalide
CH1104886655,76.944,77.904,invalide
CH1104886655,98.4984,99.7284,invalide
CH1104886655,92.8928,94.0528,invalide
CH1104886655,68.068,68.918,invalide
CH1104886655,65.6656,66.4856,invalide
CH1104886655,84.084,85.134,invalide
CH1104886655,102.5024,103.7824,invalide
CH1104886655,74.4651,75.3951,invalide
CH1104886655,83.2728,84.3128,invalide
CH1104886655,69.6609,70.5309,invalide
CH1104886655,79.2693,80.2593,invalide
CH1104886655,93.6819,94.8519,invalide
CH1104886655,68.8602,69.7202,invalide
CH1104886655,72.8546,73.7646,invalide
CH1104886655,56.042,56.742,invalide
CH1104886655,81.6612,82.6812,invalide
CH1104886655,93.6702,94.8402,invalide
CH1104886655,59.2444,59.9844,invalide
CH1104886655,70.4528,71.3328,invalide
CH1105898469,89.49,90.49,valide
CH1105898469,89.26,90.26,valide
CH1105898469,89.27,90.27,valide
CH1105898469,89.26,90.26,valide
CH1105898469,74.2767,75.1067,invalide
CH1105898469,89.49,90.49,invalide
CH1105898469,85.9104,86.8704,invalide
CH1105898469,80.541,81.441,invalide
CH1105898469,71.592,72.392,invalide
CH1105898469,94.8594,95.9194,invalide
CH1105898469,92.8304,93.8704,invalide
CH1105898469,114.2528,115.5328,invalide
CH1105898469,77.6562,78.5262,invalide
CH1105898469,76.7636,77.6236,invalide
CH1105898469,62.482,63.182,invalide
CH1105898469,64.2672,64.9872,invalide
CH1105898469,88.3773,89.3673,invalide
CH1105898469,111.5875,112.8375,invalide
CH1105898469,91.0554,92.0754,invalide
CH1105898469,81.2357,82.1457,invalide
CH1105898469,88.3773,89.3673,invalide
CH1105898469,94.6262,95.6862,invalide
CH1105898469,70.5154,71.3054,invalide
CH1105898469,87.4748,88.4548,invalide
CH1105898469,93.723,94.773,invalide
CH1105898469,93.723,94.773,invalide
CH1105898469,71.408,72.208,invalide
CH1105898469,71.408,72.208,invalide
CH1105898618,94.33,95.33,valide
CH1105898618,94.07,95.07,valide
CH1105898618,94.06,95.06,valide
CH1105898618,76.4073,77.2173,invalide
CH1105898618,106.5929,107.7229,invalide
CH1105898618,95.2733,96.2833,invalide
CH1105898618,95.2733,96.2833,invalide
CH1105898618,99.9898,101.0498,invalide
CH1105898618,82.0671,82.9371,invalide
CH1105898618,65.849,66.549,invalide
CH1105898618,90.3072,91.2672,invalide
CH1105898618,83.7223,84.6123,invalide
CH1105898618,88.4258,89.3658,invalide
CH1105898618,71.4932,72.2532,invalide
CH1105898618,66.7897,67.4997,invalide
CH1105898618,78.0698,78.8998,invalide
CH1105898618,73.3668,74.1468,invalide
CH1105898618,121.3374,122.6274,invalide
CH1105898618,74.3074,75.0974,invalide
CH1105898618,81.8322,82.7022,invalide
CH1105898618,103.466,104.566,invalide
CH1105898626,88.38,89.38,valide
CH1105898626,88.07,89.07,valide
CH1105898626,88.05,89.05,valide
CH1105898626,84.8448,85.8048,invalide
CH1105898626,83.0772,84.0172,invalide
CH1105898626,68.0526,68.8226,invalide
CH1105898626,113.1264,114.4064,invalide
CH1105898626,79.542,80.442,invalide
CH1105898626,83.0772,84.0172,invalide
CH1105898626,73.9788,74.8188,invalide
CH1105898626,69.5753,70.3653,invalide
CH1105898626,74.8595,75.7095,invalide
CH1105898626,99.5191,100.6491,invalide
CH1105898626,79.263,80.163,invalide
CH1105898626,98.6384,99.7584,invalide
CH1105898626,103.899,105.079,invalide
CH1105898626,67.7985,68.5685,invalide
CH1105898626,87.1695,88.1595,invalide
CH1105898626,106.5405,107.7505,invalide
CH1105898626,108.3015,109.5315,invalide
CH1105898626,69.5595,70.3495,invalide
CH1106461432,89.08,90.08,valide
CH1106461432,88.87,89.87,valide
CH1106461432,88.85,89.85,valide
CH1106461432,88.83,89.83,valide
CH1106461432,69.4824,70.2624,invalide
CH1106461432,113.1316,114.4016,invalide
CH1106461432,80.172,81.072,invalide
CH1106461432,112.2408,113.5008,invalide
CH1106461432,80.172,81.072,invalide
CH1106461432,107.7868,108.9968,invalide
CH1106461432,106.644,107.844,invalide
CH1106461432,101.3118,102.4518,invalide
CH1106461432,77.3169,78.1869,invalide
CH1106461432,103.0892,104.2492,invalide
CH1106461432,89.7587,90.7687,invalide
CH1106461432,109.3101,110.5401,invalide
CH1106461432,95.0695,96.1395,invalide
CH1106461432,90.627,91.647,invalide
CH1106461432,106.62,107.82,invalide
CH1106461432,71.08,71.88,invalide
CH1106461432,93.2925,94.3425,invalide
CH1106461432,81.742,82.662,invalide
CH1106461432,94.1598,95.2198,invalide
CH1106461432,89.7183,90.7283,invalide
CH1106461432,65.7342,66.4742,invalide
CH1106461432,111.0375,112.2875,invalide
CH1106461432,71.064,71.864,invalide
CH1106461432,81.7236,82.6436,invalide
CH1108178414,70.06,71.06,valide
CH1108178414,69.89,70.89,valide
CH1108178414,77.7666,78.8766,invalide
CH1108178414,79.8684,81.0084,invalide
CH1108178414,88.2756,89.5356,invalide
CH1108178414,81.2696,82.4296,invalide
CH1108178414,49.7426,50.4526,invalide
CH1108178414,70.7606,71.7706,invalide
CH1108178414,48.923,49.623,invalide
CH1108178414,60.1054,60.9654,invalide
CH1108178414,54.5142,55.2942,invalide
CH1108178414,83.1691,84.3591,invalide
CH1108178414,49.6219,50.3319,invalide
CH1108178414,58.0087,58.8387,invalide
CH1115963592,62.19,63.19,valide
CH1115963592,61.96,62.96,valide
CH1115963592,61.94,62.94,valide
CH1115963592,61.93,62.93,valide
CH1115963592,73.3842,74.5642,invalide
CH1115963592,58.4586,59.3986,invalide
CH1115963592,76.4937,77.7237,invalide
CH1115963592,78.3594,79.6194,invalide
CH1115963592,61.5681,62.5581,invalide
CH1115963592,62.19,63.19,invalide
CH1115963592,77.45,78.7,invalide
CH1115963592,56.3836,57.2936,invalide
CH1115963592,54.5248,55.4048,invalide
CH1115963592,55.1444,56.0344,invalide
CH1115963592,48.3288,49.1088,invalide
CH1115963592,60.1012,61.0712,invalide
CH1115963592,66.2758,67.3458,invalide
CH1115963592,65.6564,66.7164,invalide
CH1115963592,71.8504,73.0104,invalide
CH1115963592,69.9922,71.1222,invalide
CH1115963592,73.0892,74.2692,invalide
CH1115963592,57.6042,58.5342,invalide
CH1115963592,60.6914,61.6714,invalide
CH1115963592,78.6511,79.9211,invalide
CH1115963592,73.6967,74.8867,invalide
CH1115963592,76.7932,78.0332,invalide
CH1115963592,78.6511,79.9211,invalide
CH1115963592,47.6861,48.4561,invalide
CH1117358072,118.07,119.07,valide
CH1117358072,118.24,119.24,valide
CH1117358072,118.25,119.25,valide
CH1117358072,118.26,119.26,valide
CH1117358072,119.2507,120.2607,invalide
CH1117358072,110.9858,111.9258,invalide
CH1117358072,122.7928,123.8328,invalide
CH1117358072,93.2753,94.0653,invalide
CH1117358072,93.2753,94.0653,invalide
CH1117358072,88.5525,89.3025,invalide
CH1117358072,95.7744,96.5844,invalide
CH1117358072,107.5984,108.5084,invalide
CH1117358072,89.8624,90.6224,invalide
CH1117358072,132.4288,133.5488,invalide
CH1117358072,98.1392,98.9692,invalide
CH1117358072,122.9696,124.0096,invalide
CH1117358072,106.425,107.325,invalide
CH1117358072,95.7825,96.5925,invalide
CH1117358072,82.775,83.475,invalide
CH1117358072,99.33,100.17,invalide
CH1117358072,89.87,90.63,invalide
CH1117358072,99.33,100.17,invalide
CH1117358072,151.3728,152.6528,invalide
CH1117358072,130.086,131.186,invalide
CH1117358072,83.9646,84.6746,invalide
CH1117358072,153.738,155.038,invalide
CH1117358072,135.999,137.149,invalide
CH1117358072,86.3298,87.0598,invalide
CH1118225668,76.45,77.45,valide
CH1118225668,76.23,77.23,valide
CH1118225668,76.26,77.26,valide
CH1118225668,93.269,94.489,invalide
CH1118225668,83.3305,84.4205,invalide
CH1118225668,54.2795,54.9895,invalide
CH1118225668,67.276,68.156,invalide
CH1118225668,88.682,89.842,invalide
CH1118225668,62.689,63.509,invalide
CH1118225668,57.9348,58.6948,invalide
CH1118225668,68.607,69.507,invalide
CH1118225668,74.7054,75.6854,invalide
CH1118225668,53.361,54.061,invalide
CH1118225668,60.984,61.784,invalide
CH1118225668,83.853,84.953,invalide
CH1118225668,66.3462,67.2162,invalide
CH1118225668,85.4112,86.5312,invalide
CH1118225668,89.9868,91.1668,invalide
CH1118225668,64.0584,64.8984,invalide
CH1118225668,53.382,54.082,invalide
CH1118225668,75.4974,76.4874,invalide
CH1119804792,76.42,77.42,valide
CH1119804792,76.2,77.20,valide
CH1119804792,76.23,77.23,valide
CH1119804792,76.21,77.21,valide
CH1119804792,82.5336,83.6136,invalide
CH1119804792,87.883,89.033,invalide
CH1119804792,74.1274,75.0974,invalide
CH1119804792,84.062,85.162,invalide
CH1119804792,55.0224,55.7424,invalide
CH1119804792,97.8176,99.0976,invalide
CH1119804792,69.342,70.252,invalide
CH1119804792,70.866,71.796,invalide
CH1119804792,76.2,77.2,invalide
CH1119804792,89.916,91.096,invalide
CH1119804792,76.962,77.972,invalide
CH1119804792,87.63,88.78,invalide
CH1119804792,88.4268,89.5868,invalide
CH1119804792,74.7054,75.6854,invalide
CH1119804792,80.8038,81.8638,invalide
CH1119804792,66.3201,67.1901,invalide
CH1119804792,76.9923,78.0023,invalide
CH1119804792,61.7463,62.5563,invalide
CH1119804792,60.968,61.768,invalide
CH1119804792,53.347,54.047,invalide
CH1119804792,64.0164,64.8564,invalide
CH1119804792,80.7826,81.8426,invalide
CH1119804792,70.1132,71.0332,invalide
CH1119804792,74.6858,75.6658,invalide
CH1119805021,85.4,86.4,valide
CH1119805021,85.14,86.14,valide
CH1119805021,85.18,86.18,valide
CH1119805021,85.17,86.17,valide
CH1119805021,96.502,97.632,invalide
CH1119805021,65.758,66.528,invalide
CH1119805021,94.794,95.904,invalide
CH1119805021,87.962,88.992,invalide
CH1119805021,91.378,92.448,invalide
CH1119805021,107.604,108.864,invalide
CH1119805021,102.168,103.368,invalide
CH1119805021,106.425,107.675,invalide
CH1119805021,78.3288,79.2488,invalide
CH1119805021,69.8148,70.6348,invalide
CH1119805021,71.5176,72.3576,invalide
CH1119805021,77.4774,78.3874,invalide
CH1119805021,92.8462,93.9362,invalide
CH1119805021,104.7714,106.0014,invalide
CH1119805021,72.403,73.253,invalide
CH1119805021,97.957,99.107,invalide
CH1119805021,62.1814,62.9114,invalide
CH1119805021,94.5498,95.6598,invalide
CH1119805021,79.2081,80.1381,invalide
CH1119805021,97.9455,99.0955,invalide
CH1119805021,103.9074,105.1274,invalide
CH1119805021,97.9455,99.0955,invalide
CH1119805021,83.4666,84.4466,invalide
CH1119805021,96.2421,97.3721,invalide
CH1122299279,96.56,97.56,valide
CH1122299279,96.43,97.43,valide
CH1122299279,96.42,97.42,valide
CH1122299279,93.6632,94.6332,invalide
CH1122299279,105.2504,106.3404,invalide
CH1122299279,114.9064,116.0964,invalide
CH1122299279,71.4544,72.1944,invalide
CH1122299279,96.56,97.56,invalide
CH1122299279,119.7344,120.9744,invalide
CH1122299279,82.9298,83.7898,invalide
CH1122299279,97.3943,98.4043,invalide
CH1122299279,124.3947,125.6847,invalide
CH1122299279,87.7513,88.6613,invalide
CH1122299279,100.2872,101.3272,invalide
CH1122299279,69.4296,70.1496,invalide
CH1122299279,68.4582,69.1682,invalide
CH1122299279,101.241,102.291,invalide
CH1122299279,109.9188,111.0588,invalide
CH1122299279,84.8496,85.7296,invalide
CH1122299279,73.2792,74.0392,invalide
CH1122299279,122.4534,123.7234,invalide
CH1125194402,109.21,110.21,valide
CH1125194402,108.99,109.99,valide
CH1125194402,108.98,109.98,valide
CH1125194402,107.0258,108.0058,invalide
CH1125194402,119.0389,120.1289,invalide
CH1125194402,108.1179,109.1079,invalide
CH1125194402,99.3811,100.2911,invalide
CH1125194402,132.1441,133.3541,invalide
CH1125194402,76.447,77.147,invalide
CH1125194402,105.7203,106.6903,invalide
CH1125194402,127.5183,128.6883,invalide
CH1125194402,130.788,131.988,invalide
CH1125194402,111.1698,112.1898,invalide
CH1125194402,132.9678,134.1878,invalide
CH1125194402,138.4173,139.6873,invalide
CH1125194402,141.674,142.974,invalide
CH1125194402,122.0576,123.1776,invalide
CH1125194402,83.9146,84.6846,invalide
CH1125194402,114.429,115.479,invalide
CH1125194402,134.0454,135.2754,invalide
CH1125194402,99.1718,100.0818,invalide
CH1129051723,751.61,753.11,valide
CH1129051723,749.49,750.99,valide
CH1129051723,749.61,751.11,valide
CH1129051723,749.4,750.9,valide
CH1129051723,931.9964,933.8564,invalide
CH1129051723,804.2227,805.8277,invalide
CH1129051723,826.771,828.421,invalide
CH1129051723,804.2227,805.8277,invalide
CH1129051723,668.9329,670.2679,invalide
CH1129051723,766.6422,768.1722,invalide
CH1129051723,816.9441,818.5791,invalide
CH1129051723,861.9135,863.6385,invalide
CH1129051723,674.541,675.891,invalide
CH1129051723,749.49,750.99,invalide
CH1129051723,771.9747,773.5197,invalide
CH1129051723,839.4288,841.1088,invalide
CH1129051723,817.0749,818.7099,invalide
CH1129051723,824.571,826.221,invalide
CH1129051723,682.1451,683.5101,invalide
CH1129051723,584.6958,585.8658,invalide
CH1129051723,862.0515,863.7765,invalide
CH1129051723,922.0203,923.8653,invalide
CH1129051723,666.966,668.301,invalide
CH1129051723,607.014,608.229,invalide
CH1129051723,696.942,698.337,invalide
CH1129051723,899.28,901.08,invalide
CH1129051723,809.352,810.972,invalide
CH1129051723,711.93,713.355,invalide
CH1129052119,75.47,76.97,valide
CH1129052119,75.24,76.74,valide
CH1129052119,98.111,100.061,invalide
CH1129052119,63.3948,64.6548,invalide
CH1129052119,63.3948,64.6548,invalide
CH1129052119,77.7341,79.2791,invalide
CH1129052119,70.1871,71.5821,invalide
CH1129052119,95.8469,97.7519,invalide
CH1129052119,57.1824,58.3224,invalide
CH1129052119,76.7448,78.2748,invalide
CH1129052119,88.7832,90.5532,invalide
CH1129052119,60.192,61.392,invalide
CH1129052119,70.7256,72.1356,invalide
CH1129052119,80.5068,82.1118,invalide
CH1131138971,98.8,99.8,valide
CH1131138971,94.848,95.808,invalide
CH1131138971,75.088,75.848,invalide
CH1131138971,75.088,75.848,invalide
CH1131138971,128.44,129.74,invalide
CH1131138971,76.076,76.846,invalide
CH1131138971,93.86,94.81,invalide
CH1131138997,98.93,99.93,valide
CH1131138997,116.7374,117.9174,invalide
CH1131138997,84.0905,84.9405,invalide
CH1131138997,104.8658,105.9258,invalide
CH1131138997,83.1012,83.9412,invalide
CH1131138997,100.9086,101.9286,invalide
CH1131138997,69.251,69.951,invalide
CH1131139003,98.93,99.93,valide
CH1131139003,81.1226,81.9426,invalide
CH1131139003,85.0798,85.9398,invalide
CH1131139003,69.251,69.951,invalide
CH1131139003,114.7588,115.9188,invalide
CH1131139003,123.6625,124.9125,invalide
CH1131139003,104.8658,105.9258,invalide
CH1133219829,80.09,81.09,valide
CH1133219829,79.98,80.98,valide
CH1133219829,79.95,80.95,valide
CH1133219829,99.3116,100.5516,invalide
CH1133219829,65.6738,66.4938,invalide
CH1133219829,67.2756,68.1156,invalide
CH1133219829,80.09,81.09,invalide
CH1133219829,86.4972,87.5772,invalide
CH1133219829,92.9044,94.0644,invalide
CH1133219829,61.5846,62.3546,invalide
CH1133219829,84.7788,85.8388,invalide
CH1133219829,64.7838,65.5938,invalide
CH1133219829,67.983,68.833,invalide
CH1133219829,79.1802,80.1702,invalide
CH1133219829,75.981,76.931,invalide
CH1133219829,75.153,76.093,invalide
CH1133219829,79.95,80.95,invalide
CH1133219829,98.3385,99.5685,invalide
CH1133219829,89.544,90.664,invalide
CH1133219829,67.158,67.998,invalide
CH1133219829,61.5615,62.3315,invalide
CH1133220009,759.01,760.01,valide
CH1133220009,757.17,758.17,valide
CH1133220009,756.92,757.92,valide
CH1133220009,910.812,912.012,invalide
CH1133220009,979.1229,980.4129,invalide
CH1133220009,645.1585,646.0085,invalide
CH1133220009,941.1724,942.4124,invalide
CH1133220009,895.6318,896.8118,invalide
CH1133220009,554.0773,554.8073,invalide
CH1133220009,832.887,833.987,invalide
CH1133220009,961.6059,962.8759,invalide
CH1133220009,969.1776,970.4576,invalide
CH1133220009,908.604,909.804,invalide
CH1133220009,848.0304,849.1504,invalide
CH1133220009,870.7455,871.8955,invalide
CH1133220009,544.9824,545.7024,invalide
CH1133220009,544.9824,545.7024,invalide
CH1133220009,847.7504,848.8704,invalide
CH1133220009,779.6276,780.6576,invalide
CH1133220009,544.9824,545.7024,invalide
CH1133220009,802.3352,803.3952,invalide
CH1133220017,862.77,863.77,valide
CH1133220017,860.72,861.72,valide
CH1133220017,860.6,861.6,valide
CH1133220017,1026.6963,1027.8863,invalide
CH1133220017,629.8221,630.5521,invalide
CH1133220017,862.77,863.77,invalide
CH1133220017,923.1639,924.2339,invalide
CH1133220017,836.8869,837.8569,invalide
CH1133220017,966.3024,967.4224,invalide
CH1133220017,955.3992,956.5092,invalide
CH1133220017,766.0408,766.9308,invalide
CH1133220017,989.828,990.978,invalide
CH1133220017,654.1472,654.9072,invalide
CH1133220017,1050.0784,1051.2984,invalide
CH1133220017,869.3272,870.3372,invalide
CH1133220017,1092.962,1094.232,invalide
CH1133220017,826.176,827.136,invalide
CH1133220017,602.42,603.12,invalide
CH1133220017,722.904,723.744,invalide
CH1133220017,851.994,852.984,invalide
CH1133220017,860.6,861.6,invalide
CH1133220249,81.74,82.74,valide
CH1133220249,81.46,82.46,valide
CH1133220249,81.45,82.45,valide
CH1133220249,81.44,82.44,valide
CH1133220249,59.6702,60.4002,invalide
CH1133220249,106.262,107.562,invalide
CH1133220249,73.566,74.466,invalide
CH1133220249,104.6272,105.9072,invalide
CH1133220249,58.8528,59.5728,invalide
CH1133220249,58.8528,59.5728,invalide
CH1133220249,63.5388,64.3188,invalide
CH1133220249,103.4542,104.7242,invalide
CH1133220249,69.241,70.091,invalide
CH1133220249,90.4206,91.5306,invalide
CH1133220249,79.8308,80.8108,invalide
CH1133220249,77.387,78.337,invalide
CH1133220249,60.273,61.013,invalide
CH1133220249,76.563,77.503,invalide
CH1133220249,105.885,107.185,invalide
CH1133220249,71.676,72.556,invalide
CH1133220249,93.6675,94.8175,invalide
CH1133220249,74.1195,75.0295,invalide
CH1133220249,91.2128,92.3328,invalide
CH1133220249,97.728,98.928,invalide
CH1133220249,67.5952,68.4252,invalide
CH1133220249,71.6672,72.5472,invalide
CH1133220249,89.584,90.684,invalide
CH1133220249,57.008,57.708,invalide
CH1134039333,85.47,86.47,valide
CH1134039333,85.24,86.24,valide
CH1134039333,85.27,86.27,valide
CH1134039333,85.23,86.23,valide
CH1134039333,77.7777,78.6877,invalide
CH1134039333,68.376,69.176,invalide
CH1134039333,95.7264,96.8464,invalide
CH1134039333,73.5042,74.3642,invalide
CH1134039333,76.923,77.823,invalide
CH1134039333,104.2734,105.4934,invalide
CH1134039333,100.5832,101.7632,invalide
